timestep,xmain,xhigh,xlow
36.088,-10945.275914536749,7605.277111115315,-11294.807035619002
36.096,-9697.891629456335,7513.0693255692295,-15185.9473914657
36.104,-8402.929293007339,7393.939368969576,-19047.570954474613
36.112,-7063.682145452535,7266.8119123537135,-22879.92056593548
36.12,-5684.180490054492,7124.154285784229,-26719.381772669592
36.128,-4268.903170224651,6966.291069801521,-30541.773476815408
36.136,-2821.8868096098,6802.695900203602,-34321.72276646528
36.144,-1347.204636202382,6631.354084726451,-38047.149113663254
36.152,150.48696542672306,6449.142522491064,-41762.24256300279
36.16,1666.7355277254205,6250.8128363759015,-45428.565959912616
36.168,3197.047981161955,6044.825457649964,-49053.947563195565
36.176,4736.969621877264,5811.265321703106,-52685.65354425822
36.184,6281.842511431177,5583.777906060413,-56263.692700595435
36.192,7826.452770729668,5357.127150699605,-59793.759309628455
36.2,9366.980158049204,5122.721506723115,-63248.89168309384
36.208,10897.976396249942,4881.445380050931,-66671.1370610217
36.216,12414.427579334337,4640.151314623817,-70032.6850089291
36.224,13911.978144993429,4411.279243541843,-73363.9909640863
36.232,15386.570991494442,4187.496376321182,-76627.29439749876
36.24,16832.884918487463,3972.307562181234,-79801.9650119774
36.248,18247.40515551435,3741.481727054965,-82942.41171923601
36.256,19624.642112309557,3532.2803694576555,-86018.71268272039
36.264,20960.55977343023,3330.1442242086514,-89051.25657200807
36.272,22251.67761316459,3144.781659707924,-92003.60843405969
36.28,23493.91720627092,2950.332154070051,-94875.03357854957
36.288,24682.959643525188,2762.4078847004757,-97688.87488147255
36.296,25815.01813772906,2588.6979191308847,-100457.38964267151
36.304,26887.10259043298,2430.413086517609,-103126.63394654881
36.312,27895.641215389536,2285.6750258111656,-105714.72511251093
36.32,28837.983611270178,2138.5257902891794,-108257.23474863418
36.328,29710.44051592282,2012.3470691907432,-110678.0472002388
36.336,30511.353962729212,1904.5868125519983,-113009.74310949979
36.344,31237.911189717022,1795.9143433152765,-115311.41354661607
36.352,31888.200051208405,1699.3858693063478,-117515.38656310119
36.36,32460.14810289213,1624.5886817862904,-119623.978114634
36.368,32951.722261784016,1552.730174200527,-121656.0494344652
36.376,33361.66695252065,1516.3049011837315,-123596.80439493406
36.384,33689.09695648471,1501.9322185915535,-125446.2870267016
36.392,33933.61749847503,1505.8567612901402,-127231.30561897131
36.4,34093.78541360575,1529.1287515091979,-128950.44897508503
36.408,34169.68458664216,1559.1508366213989,-130541.39422050874
36.416,34160.856681292425,1616.1407943170789,-132047.60254058792
36.424,34067.195049185095,1683.657938407567,-133459.46941560434
36.432,33889.934730415465,1773.8352880441114,-134802.6668800567
36.44,33629.96186469716,1880.6638359609735,-136026.75759064406
36.448,33287.45057716214,2004.8927858831523,-137148.06004049318
36.456,32863.95274482799,2156.2662645974337,-138196.9526689697
36.464,32361.35334733434,2328.730759531481,-139129.5114898848
36.472,31781.147163313726,2518.885518595976,-139986.17431100673
36.48,31126.45669682413,2732.021606234723,-140758.4859384652
36.488,30398.43410732529,2946.7164529371967,-141423.98302702195
36.496,29599.14677266958,3163.7456779201398,-141953.78381011964
36.504,28731.986087379537,3400.1794263110696,-142381.22784103986
36.512,27800.060432026967,3658.8977844963283,-142731.1459645003
36.52,26805.7849319191,3923.114224302151,-142977.62348306997
36.528,25752.830272699863,4182.506299776733,-143109.13163479767
36.536,24645.03283920427,4465.389374891214,-143182.525593409
36.544,23485.741440342917,4747.334305921067,-143137.0120925291
36.552,22279.74393850242,5034.643126593987,-142978.89569863828
36.56,21029.06808156382,5324.654435962479,-142709.2722355824
36.568,19739.110899257757,5622.814300894326,-142317.7788022138
36.576,18413.60449315472,5920.976605170655,-141847.11503289873
36.584,17057.302573050074,6210.640533877411,-141291.7811847724
36.592,15674.708575297122,6501.2152005455555,-140602.63726600978
36.6,14269.584984822706,6802.703033925135,-139835.15147571228
36.608,12847.051368073804,7093.459435579901,-138973.23574380783
36.616,11411.199355156195,7378.974726123949,-137998.6760431936
36.624,9966.443455801782,7671.826817573578,-136957.49926121303
36.632,8517.073626785303,7955.8292712206685,-135803.2263183071
36.64,7068.388944162993,8237.963683810922,-134545.64728787585
36.648,5624.820762277546,8491.712220075175,-133175.29641405685
36.656,4190.5267350885715,8744.910896900476,-131731.48092072643
36.664,2769.8537056808686,8977.347489734262,-130185.13323845103
36.672,1367.7654826072971,9191.105944743405,-128535.5438752142
36.68,-12.419951493322982,9396.391134027019,-126780.6495302599
36.688,-1366.1321481037435,9576.68618532894,-124939.63663947732
36.696,-2688.8496334079828,9732.687356244678,-123008.94745011575
36.704,-3976.707686681467,9877.811888491955,-120986.73242369623
36.712,-5226.029118896157,9994.561600424066,-118911.05489698035
36.72,-6433.526065085571,10099.342269217896,-116719.18474616925
36.728,-7594.886018736287,10178.08326927771,-114463.05927120603
36.736,-8708.005557033768,10233.392359008727,-112128.60912454184
36.744,-9768.757049909033,10269.284465188375,-109710.42998037231
36.752,-10775.325271822152,10280.255479874573,-107220.05557174407
36.76,-11724.223279989712,10267.996821400535,-104656.38801063906
36.768,-12613.501966090642,10237.351740808135,-102016.80371940271
36.776,-13441.437775831182,10169.915877265792,-99271.66136916225
36.784,-14203.984770947098,10082.013439799282,-96464.04072179331
36.792,-14901.27606619322,9959.10372151754,-93570.96257917731
36.8,-15530.894020120904,9816.184061473348,-90633.74314555098
36.808,-16091.655622425056,9645.510966392765,-87605.94994680259
36.816,-16583.018115142928,9451.193265768528,-84465.76596837556
36.824,-17003.763944821778,9226.326484029787,-81298.74849869554
36.832,-17353.410398330867,8978.2652985954,-78089.52674598948
36.84,-17631.717904359106,8694.421888561754,-74803.86398981352
36.848,-17838.80819302078,8391.466943635894,-71475.54759044472
36.856,-17974.90994909079,8050.234366288661,-68108.79339239796
36.864,-18040.396747414394,7696.659464000658,-64673.52938427519
36.872,-18036.854912704846,7324.484410606873,-61215.50156002143
36.88,-17963.935683876323,6927.68316517455,-57699.4165711548
36.888,-17823.980828529537,6511.792223514212,-54144.99766564603
36.896,-17618.37707053913,6077.89821911001,-50552.186836569024
36.904,-17348.87766944662,5618.510596369257,-46899.89876294928
36.912,-17016.56532012824,5137.73636134564,-43235.56534951803
36.92,-16624.92635008126,4643.274207955369,-39561.16908645691
36.928,-16174.889659149432,4127.163824943257,-35847.28299064508
36.936,-15670.58521037122,3599.609342518889,-32092.43188979026
36.944,-15113.60987689094,3067.9289761176824,-28328.954379929
36.952,-14508.927104104507,2513.7813408068337,-24540.526667686423
36.96,-13856.758483949263,1953.6582188848693,-20732.879920104508
36.968,-13162.432422590944,1373.2778089621913,-16914.72540994115
36.976,-12428.66740935523,781.6997711395894,-13081.869647059371
36.984,-11659.418695733895,183.02472277518876,-9251.802849290485
36.992,-10858.47456736337,-418.1812936266954,-5414.651643354142
37.0,-10028.913017571902,-1034.52109055018,-1564.0937175853276
37.008,-9175.21390926281,-1657.611575159055,2271.224292236736
37.016,-8301.165816552124,-2269.220876131947,6100.17333906994
37.024,-7410.429189143739,-2875.85783350391,9954.713893240598
37.032,-6507.865032187484,-3475.0954672132225,13752.162925675602
37.04,-5597.44558541769,-4076.3293023245624,17564.048082171077
37.048,-4682.061769368888,-4678.1187684420765,21338.042009871282
37.056,-3767.3715871182785,-5271.84894072447,25076.982902860094
37.064,-2856.824448629708,-5855.659883193744,28857.00275535418
37.072,-1954.6754336272277,-6430.724789129917,32532.607074425057
37.08,-1065.4565302274416,-6999.789560491358,36229.79839388301
37.088,-192.03561987616982,-7555.297905310212,39884.67669813347
37.096,661.5581675327329,-8097.662248171364,43540.29484831348
37.104,1491.1268371008598,-8617.649109574979,47124.966105705935
37.112,2292.77466313946,-9121.520810331835,50680.95422298468
37.12,3063.15112920763,-9631.180499518405,54178.86601815351
37.128,3798.5376775592717,-10111.834490189578,57661.00620627404
37.136,4496.115259352248,-10574.670164292105,61061.93709441795
37.144,5152.280190918611,-11015.259363955776,64394.03585045093
37.152,5764.499208443082,-11435.979717059296,67687.7549402751
37.16,6329.6774390236405,-11819.711733803975,70958.60447052936
37.168,6845.081663353609,-12196.347650433641,74121.87249856691
37.176,7308.362122563351,-12544.992142439269,77241.71570264951
37.184,7717.440363662481,-12866.241268417913,80321.28627396023
37.192,8070.303484919133,-13139.660077126875,83317.25873403005
37.2,8365.226407820095,-13396.803883999739,86255.14518795648
37.208,8600.05346725167,-13624.10361976835,89114.8546879277
37.216,8773.852272523096,-13806.775253703841,91933.48795453185
37.224,8885.354022902737,-13975.148309793278,94641.65070482016
37.232,8934.189074337995,-14114.410605586225,97265.10228618726
37.24,8919.146608672234,-14207.390315428198,99846.49191495101
37.248,8840.232409693786,-14283.34780259325,102339.37602113512
37.256,8697.515490533813,-14324.946362624953,104751.7328921963
37.264,8490.869033606057,-14336.4074229039,107069.11046354468
37.272,8220.023429855913,-14322.742666643571,109294.93110868298
37.28,7886.88827629537,-14275.207819760786,111424.37765541948
37.288,7491.9086429053405,-14209.704779001468,113477.58778175316
37.296,7036.2649624403075,-14110.003800505114,115432.52727510162
37.304,6521.086980321275,-13979.896258826286,117321.63288560286
37.312,5947.704098778822,-13822.538220200875,119094.37305569746
37.32,5318.561180361888,-13640.322038286131,120792.74021021606
37.328,4635.4922854685165,-13437.016825499299,122387.34517201276
37.336,3900.480884973909,-13195.519098867213,123900.50009469826
37.344,3116.5932335950215,-12934.455893423823,125308.23260866356
37.352,2286.3817497924915,-12655.592404572048,126607.56668415254
37.36,1412.75201829827,-12340.30786374925,127815.16181782533
37.368,497.83934938743334,-12008.536540121162,128945.23385600248
37.376,-454.0568388199212,-11664.016492882687,129965.40356864734
37.384,-1440.2296400406908,-11302.728019085076,130858.3192251883
37.392,-2455.8585938409688,-10916.811103188216,131702.62168654535
37.4,-3498.496513213117,-10519.009591526881,132407.7479602839
37.408,-4563.9508137231605,-10100.769150711729,133034.95982658176
37.416,-5648.471644781362,-9677.762972768347,133557.21804593355
37.424,-6748.229557856301,-9247.061271367646,133985.75886094733
37.432,-7858.657426861772,-8796.301780306298,134319.57884720748
37.44,-8976.537616841835,-8338.059838103527,134578.15445001822
37.448,-10096.737061968633,-7866.775666603801,134723.31552711717
37.456,-11215.25269549817,-7389.195408351678,134778.83698542282
37.464,-12328.80398330749,-6900.563618408177,134735.2599619665
37.472,-13432.329787779585,-6420.272101801551,134564.08294497794
37.48,-14521.230141157968,-5936.224889584005,134343.6929011797
37.488,-15592.196475119817,-5444.757097872608,133983.32222621495
37.496,-16640.48634625243,-4973.893444750546,133525.68104991433
37.504,-17662.480271588483,-4496.923853459595,132980.92291010445
37.512,-18653.48352472782,-4019.357674343078,132356.97127072516
37.52,-19609.961329069734,-3561.7651744194877,131604.95312505713
37.528,-20528.57416618822,-3113.9477739329905,130796.35180313815
37.536,-21404.83078904821,-2679.4401015971907,129890.8523300384
37.544,-22235.24550906121,-2255.9593200080744,128876.11027980049
37.552,-23016.672899715075,-1836.2032987749888,127808.52196734995
37.56,-23746.059532047937,-1434.9091839956252,126638.23127583587
37.568,-24419.178669896653,-1049.9773383716001,125391.78760778633
37.576,-25034.20721595224,-674.4320578425363,124035.9475628677
37.584,-25587.452119039495,-324.4917987261939,122556.6194511966
37.592,-26077.82754195984,6.263933070176606,121010.67985358652
37.6,-26501.39218535122,324.1469539987833,119394.64726563795
37.608,-26857.040340385585,610.8421823371182,117692.52443007943
37.616,-27142.224663133984,873.9708943016416,115923.96635077668
37.624,-27355.614334242153,1112.3239930015095,114071.19573399547
37.632,-27495.86112711743,1341.6379625596016,112149.0806735479
37.64,-27560.987274517964,1551.2461130566246,110110.84081116298
37.648,-27550.178056816218,1735.6573796110758,108012.88732518115
37.656,-27463.162312204222,1903.2784033365506,105879.33108086322
37.664,-27299.946944945914,2052.1473966592416,103715.79504862365
37.672,-27059.46947970176,2171.6009666888895,101419.51414938766
37.68,-26741.705943852285,2270.136147392469,99055.43509216633
37.688,-26347.338999708147,2351.9079009588486,96596.27462531318
37.696,-25877.09357945916,2400.1379934280185,94111.18108664115
37.704,-25331.733006522034,2451.058035903145,91551.02044894836
37.712,-24711.69379541521,2488.7283510248067,88925.49809271084
37.72,-24018.598373810033,2494.973341736963,86256.86534317063
37.728,-23254.66314701079,2485.5121808637496,83531.10211825241
37.736,-22421.008064031746,2463.3772884351456,80784.09054145499
37.744,-21519.669015446274,2425.112446289939,77953.38430559398
37.752,-20553.093839147634,2375.2121715010326,75064.33827157484
37.76,-19523.769414200025,2310.8912166533164,72169.28829085249
37.768,-18434.76103759909,2225.5023838285965,69194.68222609312
37.776,-17288.438898659897,2137.169323669189,66205.47669128739
37.784,-16088.23109909071,2043.9533040689605,63129.51665091585
37.792,-14837.706338826056,1925.4676866441125,60042.80607869373
37.8,-13539.750855088447,1801.959126842448,56939.464557898806
37.808,-12198.338018872022,1679.3121954418007,53771.318731521766
37.816,-10817.3933335999,1542.5814813695733,50581.00300213017
37.824,-9399.855194408583,1415.4553267379595,47354.19519529781
37.832,-7950.872114533609,1266.7684234997434,44101.188719847494
37.84,-6474.5543616992145,1115.8388594836663,40835.2793068374
37.848,-4974.37344039542,971.2301287985509,37558.01741977477
37.856,-3455.335195245498,829.7894700810001,34230.81897039824
37.864,-1921.49299452076,674.3950297895908,30887.706011132203
37.872,-377.2873321533998,526.728691545451,27544.4659048923
37.88,1172.4676442726338,378.49422608803116,24156.445363054205
37.888,2723.666970211601,229.21451539522866,20771.580527191418
37.896,4271.886167611943,84.55635590584434,17371.487488692623
37.904,5812.370334397949,-40.83279746664096,13983.912533078728
37.912,7340.462695565019,-157.79651148908187,10559.359281699904
37.92,8851.978059446255,-268.6265430322134,7146.733395491851
37.928,10341.830085350537,-374.7521204680495,3750.518226054252
37.936,11805.856649511477,-468.8272499821663,372.3643182389632
37.944,13240.8231379846,-550.3906109612975,-3042.343924124647
37.952,14642.144748304332,-622.0550783825847,-6476.423310532391
37.96,16005.390840569207,-682.8667321256625,-9916.118673826333
37.968,17326.28658506686,-726.3780173047901,-13330.760842178253
37.976,18602.141972377154,-751.016665952978,-16716.21501757921
37.984,19827.91067024103,-760.7134009988563,-20061.73700112961
37.992,21001.862362889304,-752.2897488929873,-23426.117077422798
