timestep,xmain,pmain,xhigh,phigh,xlow,plow
62.92,-234773.67631248123,2.6650099762172336e6,32731.08401116931,14.812294981651535,-1.1360206903732293e6,-276007.54176627303
62.928,-87105.27951819041,2.6750265223915637e6,32680.16650621106,-1319.2540515546598,-1.1425641648088743e6,-246262.6206600988
62.936,60891.037455421676,2.6768631109159444e6,32528.09969597644,-2648.3837841011227,-1.1483525830840655e6,-216358.25071269108
62.944,208762.09508327002,2.670510741850069e6,32273.625788094352,-3995.971426653586,-1.1534200209505036e6,-186334.079493561
62.952,356056.28185094043,2.655985585995281e6,31900.687994446773,-5319.96692531557,-1.1577172044267047e6,-156196.94344649208
62.96,502321.7210490104,2.6333285634482643e6,31441.331942990397,-6665.706315957359,-1.161232808218321e6,-125970.75692338592
62.968,647110.7974575771,2.6026053983878866e6,30896.82733960966,-7945.018921267856,-1.1640259766604758e6,-95682.12127452368
62.976,789980.7320661134,2.5639072029440836e6,30249.542012095775,-9191.54521652983,-1.1660156857460141e6,-65363.36986856243
62.984,930492.8311261232,2.5173489702953906e6,29512.229224974384,-10435.556837525355,-1.1672787370692797e6,-35015.5305771218
62.992,1.068216497055371e6,2.46306964763337e6,28671.864254073116,-11665.25536811655,-1.1677571850592084e6,-4682.186420846114
63.0,1.2027293164299172e6,2.4012322666288647e6,27738.981584352892,-12795.716610503638,-1.1674956528998143e6,25621.66446922846
63.008,1.333618157786437e6,2.332022561693102e6,26716.11261071149,-13911.71930341029,-1.166456930100218e6,55881.549359525416
63.016,1.4604812445118949e6,2.255649645206709e6,25633.110980928446,-15020.729168499096,-1.1646414863634459e6,86081.03396496348
63.024,1.5829288490723693e6,2.172344107272171e6,24458.256204613208,-16045.566359498715,-1.1620912554138938e6,116172.60092530247
63.032,1.7005848413866078e6,2.0823576903922397e6,23212.532696568644,-17022.601946297094,-1.158774826396311e6,146152.00607045493
63.04,1.8130862246510836e6,1.985963515848335e6,21900.03786681712,-17958.816131895048,-1.1546940138973035e6,175996.88009411687
63.048,1.9200874406664511e6,1.883453406973308e6,20523.87360992591,-18803.13634517951,-1.1498945735915937e6,205670.9505724593
63.056,2.0212588423317445e6,1.7751383525626922e6,19079.3659320606,-19632.16252816543,-1.144320485279391e6,235177.9834100928
63.064,2.1162879284673533e6,1.6613475008153042e6,17573.74765787405,-20417.00873470379,-1.1380488227648984e6,264478.03260961827
63.072,2.2048819875095943e6,1.5424267912790044e6,16001.689589638023,-21111.73684963671,-1.13104188115925e6,293579.60257293837
63.08,2.2867669510920784e6,1.4187376724604033e6,14377.376093259718,-21739.67672081369,-1.1232739383391244e6,322427.2430086314
63.088,2.361690096860453e6,1.2906565708054148e6,12714.71670023307,-22312.080445180036,-1.1148193562474332e6,351012.00989442767
63.096,2.429418825409839e6,1.1585738738192115e6,11011.457613873155,-22817.536393875787,-1.1056089242374147e6,379319.7892575927
63.104,2.4897431036187117e6,1.0228918544349556e6,9270.606327193973,-23254.49207836284,-1.0957001745591357e6,407341.3536100917
63.112,2.5424750579225398e6,884024.151745089,7505.623083500566,-23606.024976469726,-1.0851181137567281e6,435022.5493519665
63.12,2.5874504172355672e6,742394.3920527028,5723.884470021797,-23814.70001907207,-1.0738362918450274e6,462368.7744401277
63.128,2.6245287977708173e6,598434.5207341017,3909.5103248681517,-23994.733264777584,-1.061858123175294e6,489367.4506838186
63.136,2.6535927230328834e6,452583.9254773168,2087.440634180341,-24116.283001473275,-1.0492044970844646e6,515994.58455589396
63.144,2.6745504871395673e6,305288.3988156562,272.8400014872946,-24177.155262183584,-1.0358842045964642e6,542231.639921163
63.152,2.6873340190939233e6,156997.70556474314,-1559.7161102612486,-24188.998763943877,-1.0219214010007292e6,568074.5313909445
63.16,2.6919014267625115e6,8164.974168798653,-3379.5152658891243,-24093.49514620491,-1.007285789938775e6,593486.0230811916
63.168,2.688235168746557e6,-140754.53155029926,-5197.195163363279,-23917.74839651254,-992031.2506843557,618460.5906785266
63.176,2.676342564996487e6,-289305.0821212703,-6990.169902467985,-23664.756487794013,-976150.907933375,642986.895286381
63.184,2.656257168345412e6,-437032.20817504404,-8757.602877878628,-23318.5473941008,-959671.9334445011,667033.3246647668
63.192,2.628036775679142e6,-583483.6435885031,-10501.820016190664,-22929.609775232835,-942583.6953970088,690614.7275133636
63.2,2.5917644111010805e6,-728210.5978252041,-12220.201566531654,-22460.425278415718,-924926.02494681,713698.5421951013
63.208,2.5475478853465435e6,-870770.0092199646,-13883.345499800027,-21916.36295778349,-906705.2309385246,736260.396522646
63.216,2.495519189126098e6,-1.0107243518005778e6,-15517.422488295131,-21312.089904185774,-887900.7120292834,758306.9043863269
63.224,2.435833926520235e6,-1.14764452197061e6,-17092.422094601436,-20671.42177580124,-868536.0058630721,779824.2427856689
63.232,2.3686715130307283e6,-1.2811105153668078e6,-18627.124129037253,-19942.249119322227,-848660.6187761065,800789.6321726874
63.24,2.294234379326588e6,-1.4107124712048715e6,-20104.96967988035,-19132.550617106976,-828270.6544022236,821191.0135438435
63.248,2.212747364051553e6,-1.5360523156031028e6,-21519.152495013797,-18244.1748616088,-807393.7045506056,841022.9074283284
63.256,2.12445643725546e6,-1.6567449383873346e6,-22858.795522403452,-17372.514926590553,-785986.7663114507,860276.4587743884
63.264,2.0296293269502348e6,-1.7724188037478512e6,-24143.611199343068,-16368.016940618343,-764146.5239141083,878949.8294037476
63.272,1.928553560172653e6,-1.8827182006624616e6,-25344.86485119673,-15364.96003965679,-741836.2485116954,897005.814398715
63.28,1.8215354295055277e6,-1.987303322172747e6,-26461.266543241032,-14244.949809214684,-719055.181957275,914469.7130535425
63.288,1.7088999940088512e6,-2.0858517828105488e6,-27498.525965896566,-13108.669498069508,-695837.8990620199,931321.5025321704
63.296,1.590989719845774e6,-2.1780597282461068e6,-28442.570834406182,-11950.942014554133,-672238.1187053785,947532.1688559791
63.304,1.4681631271500387e6,-2.2636423833035883e6,-29295.44093118691,-10767.215828735541,-648210.7624453403,963126.149368413
63.312,1.3407936324265208e6,-2.342335057076688e6,-30064.751031202715,-9566.829338931724,-623778.9631952728,978078.0155756517
63.32,1.2092689324344306e6,-2.413894336034911e6,-30741.709309827227,-8313.479803184704,-599017.4416066858,992401.1003055123
63.328,1.0739900286571584e6,-2.478098055343282e6,-31323.793694562755,-7034.694774537802,-573876.1501153501,1.0060526753809361e6
63.336,935369.7971248106,-2.534747041727178e6,-31807.135245819347,-5709.957750676545,-548417.3477586857,1.0190550772532977e6
63.344,793830.2020484549,-2.583664712202972e6,-32188.089904334993,-4442.999293935974,-522663.0498505084,1.0314021379337793e6
63.352,649802.9571991266,-2.6246982989514368e6,-32474.574035900117,-3110.2243774526423,-496590.92496054014,1.0430841818569024e6
63.36,503727.7279118103,-2.6577189294969942e6,-32662.83901195954,-1755.8767380056713,-470243.70484584634,1.054108156990054e6
63.368,356051.0706901472,-2.682622203766426e6,-32757.83571336472,-426.2935801673437,-443616.278341623,1.064459053086693e6
63.376,207223.4685368021,-2.699328724874521e6,-32742.644369668964,875.5033076244159,-416761.5466135708,1.0741244713725448e6
63.384,57700.26509907394,-2.7077835213092435e6,-32622.682338107163,2252.2335526001134,-389637.9581986725,1.0831236753330647e6
63.392,-92061.42698768603,-2.70795777578798e6,-32401.696599112565,3550.5591418906815,-362326.9564719489,1.0914434231143496e6
63.4,-241603.9523227676,-2.699847313207311e6,-32089.02559042702,4849.498490743271,-334804.69495608105,1.0990706155391675e6
63.408,-390469.36647299095,-2.68347354091952e6,-31670.39059934921,6113.67332040912,-307073.39267150767,1.1060268055266615e6
63.416,-538202.0441292047,-2.658883098386731e6,-31158.242516588703,7381.357229891183,-279186.26845182263,1.112290975296502e6
63.424,-684349.3889671715,-2.626147771277493e6,-30557.69998969614,8563.365925031034,-251138.04089222188,1.1178689201546805e6
63.432,-828463.6762575737,-2.585364510592733e6,-29863.317743967542,9817.258442803786,-222955.12908090904,1.1227644041316127e6
63.44,-970103.3427628364,-2.5366544954557964e6,-29067.350141496143,11012.856415666734,-194685.14243541908,1.126963815147042e6
63.448,-1.1088336160648782e6,-2.4801637574100043e6,-28196.008373204295,12141.543023002678,-166324.60285327845,1.130491532025852e6
63.456,-1.2442291437580278e6,-2.4160614746145844e6,-27243.11521001769,13304.905071266547,-137858.89885631696,1.1333383755557677e6
63.464,-1.3758742871989855e6,-2.3445408703960697e6,-26196.622870069314,14386.868675803431,-109332.20033216244,1.1354984934330143e6
63.472,-1.5033648345701457e6,-2.2658175446737935e6,-25080.39491163701,15442.054510241886,-80750.25875257241,1.136991223006503e6
63.48,-1.6263088194211128e6,-2.1801298909295104e6,-23879.88108000931,16424.546049209148,-52150.70694330937,1.1377911379092366e6
63.488,-1.744328477625591e6,-2.0877365100442758e6,-22606.658872030737,17363.38732939263,-23547.4874054578,1.137906500695963e6
63.496,-1.8570602309059429e6,-1.988917459944521e6,-21272.051901538714,18230.860494921315,5013.563111238505,1.1373565835661907e6
63.504,-1.9641571841870365e6,-1.8839721809174777e6,-19854.205325788993,19060.206395867353,33586.9877934188,1.1361310694090973e6
63.512,-2.0652900033978398e6,-1.7732194655414592e6,-18386.88580949323,19841.91851862209,62137.181236422606,1.1342357849638518e6
63.52,-2.1601456650803513e6,-1.656995669315598e6,-16854.942073926963,20555.687462442114,90600.98459051222,1.1316730073231575e6
63.528,-2.2484323485457883e6,-1.5356542746952304e6,-15282.049473851413,21222.828948600196,118974.03696525503,1.1284578403345183e6
63.536,-2.329876767723611e6,-1.409564349562451e6,-13655.717314107582,21821.234014511883,147293.97645450957,1.1245821827337358e6
63.544,-2.4042270240783286e6,-1.27910952340096e6,-11992.257199863536,22325.435388814567,175494.48181831557,1.1200506916109163e6
63.552,-2.4712522093631504e6,-1.1446868588068446e6,-10298.650410330965,22782.065864267224,203572.16308027686,1.1148732504432097e6
63.56,-2.530744811866088e6,-1.0067064155125779e6,-8564.501879516592,23190.264479427115,231486.82396423927,1.1090591836385948e6
63.568,-2.582519755184339e6,-865588.6557135093,-6796.581906035438,23498.527802243665,259289.38934143458,1.1025856883200582e6
63.576,-2.6264147790446198e6,-721764.1490930493,-5015.971427158197,23704.2268485216,286901.93604545714,1.0954917897285107e6
63.584,-2.6622928972600787e6,-575671.7390996235,-3213.932445255989,23831.852656307256,314346.1870917642,1.0877612018617885e6
63.592,-2.69004057946856e6,-427757.2359922276,-1405.7961087748113,23907.655164819844,341576.6618942969,1.079395967765101e6
63.6,-2.7095704259213107e6,-278472.6037999699,409.1688419774911,23877.532061383867,368595.5734792118,1.0704127121626914e6
63.608,-2.7208178673234503e6,-128273.80910483918,2201.8644135143736,23803.85881676538,395374.72353412444,1.0608373061152245e6
63.616,-2.723746115038364e6,22379.461811491426,3978.522773005287,23687.767198689384,421914.2999516215,1.0506404954360405e6
63.624,-2.718342379017301e6,173027.03178165038,5754.5889626216185,23486.25327038122,448176.10857160896,1.0398524429657669e6
63.632,-2.7046198933463907e6,323207.8168682301,7513.807539754027,23213.58774074062,474165.3553282278,1.02846552817765e6
63.64,-2.6826173499481813e6,472462.38089797995,9242.445353469782,22821.65564627852,499846.1886936444,1.0164847590400027e6
63.648,-2.652398124788356e6,620333.6158064811,10946.754682983903,22390.558703099323,525221.0137066027,1.0039415082448877e6
63.656,-2.6140512480866434e6,766368.3698123427,12622.957574938051,21956.417387334073,550284.1901181674,990813.903188804
63.664,-2.5676910484079495e6,910119.2633812125,14261.712606107092,21428.63751185803,575017.210246049,977118.9854392876
63.672,-2.5134562091073906e6,1.0511453290767104e6,15850.578608541191,20796.549469508198,599384.1371585362,962858.5180636478
63.68,-2.451508769359393e6,1.1890138633784729e6,17388.726279077564,20103.615149405774,623408.1136323153,948052.1182408563
63.688,-2.382035329860352e6,1.3233020301485576e6,18883.68332942871,19350.513697830687,647069.6259499886,932705.4284479871
63.696,-2.305245517984627e6,1.453597597645118e6,20310.225771846395,18555.010399066396,670316.845839037,916817.0272304483
63.704,-2.221370991153494e6,1.5795000074366794e6,21672.032513004106,17693.84562283751,693143.4035978575,900384.7833934778
63.712,-2.13066521332162e6,1.7006222128151925e6,22980.655599707927,16802.45773739482,715538.1126157275,883454.4886540514
63.72,-2.033403345366175e6,1.8165919361073773e6,24218.073690907848,15830.106081713528,737509.8870293512,866005.7060562915
63.728,-1.929879702974127e6,1.9270518549722524e6,25375.95021924443,14842.15522008073,759013.5281715536,848057.9969360845
63.736,-1.820408932268053e6,2.031661966433882e6,26455.15441267742,13856.432763559005,780097.2485899667,829613.9508572827
63.744,-1.7053235316988793e6,2.130099777632096e6,27455.001656581328,12773.931956402283,800677.1913186257,810678.7519003894
63.752,-1.584973364034291e6,2.222061527876508e6,28359.06288229199,11674.893232460041,820805.0900310716,791270.0766341212
63.76,-1.4597237800313593e6,2.3072629695215225e6,29194.944764067175,10513.822763549995,840456.491456603,771392.5953019412
63.768,-1.3299559642520687e6,2.3854408345701927e6,29939.546867191486,9337.209542763223,859588.8845283504,751037.4510290284
63.776,-1.1960652803442515e6,2.456352722141122e6,30592.13032759843,8135.632339366974,878170.0939256345,730254.6948064143
63.784,-1.0584601088374157e6,2.5197790479044043e6,31163.2817124636,6912.134312132475,896258.1611099065,709019.3605464981
63.792,-917559.3922847296,2.57552247543885e6,31647.24798590887,5625.8923408792725,913809.3500130324,687359.9543988337
63.8,-773792.8493331023,2.6234092966381987e6,32037.804732597953,4360.671073883888,930814.831077199,665281.4855856694
63.808,-627599.5056367305,2.663289579656352e6,32312.33875578298,3072.5811395951087,947218.2149165372,642805.7834742552
63.816,-479425.46134713973,2.6950381598237115e6,32487.170192006346,1775.9574569164038,963085.1370650145,619932.4855011725
63.824,-329723.1604012212,2.7185543436616226e6,32573.111124103663,491.46574819709195,978334.6853636382,596663.864138576
63.832,-178950.1146346991,2.7337628568879003e6,32559.01582363498,-797.5826184663824,993001.0197175656,573031.5849327297
63.84,-27566.84531808613,2.740613948887062e6,32454.4906517569,-2143.1475035022563,1.0070913019960764e6,549017.4598934941
63.848,123963.34684950973,2.7390827229678943e6,32244.69868418448,-3450.416933787875,1.020565138481577e6,524665.7364613991
63.856,275177.2976973489,2.729170750286342e6,31951.652415636683,-4782.775904095557,1.0334310758397011e6,499972.71631166595
63.864,425612.2235780031,2.7109047548581907e6,31540.357975574676,-6044.834900499686,1.0456423459587446e6,474949.11533444084
63.872,574807.1711335857,2.684337285889555e6,31038.585666053532,-7354.268312458074,1.05724633773034e6,449623.8031071051
63.88,722305.5271657024,2.6495457995646093e6,30434.571371602822,-8623.358658212943,1.0682353788450921e6,423987.15604127425
63.888,867655.2027837555,2.6066335091781234e6,29739.093437516975,-9795.537990910198,1.0785273883387854e6,398054.2069371634
63.896,1.0104103125226744e6,2.555728433292071e6,28948.095482379398,-10985.412589246233,1.088204594791787e6,371853.97726149176
63.904,1.1501337073008346e6,2.4969827225146582e6,28077.082693348915,-12114.003225181415,1.0972112148374603e6,345375.0077387092
63.912,1.2863957153307048e6,2.4305729847095516e6,27122.109251788057,-13247.165657770518,1.1055516215297226e6,318656.02177103213
63.92,1.4187783374917468e6,2.356699498362273e6,26079.113791598047,-14295.623403416093,1.1132028461967302e6,291693.77048657084
63.928,1.5468755649887582e6,2.275584874482543e6,24949.262591014387,-15337.783536679643,1.1201770888228898e6,264513.15221323655
63.936,1.6702930020065433e6,2.187474372202985e6,23762.471480362212,-16335.172109143106,1.1264843926122407e6,237130.3144401348
63.944,1.7886511437637112e6,2.0926347335602257e6,22492.834482002894,-17226.035020579584,1.1320821292313875e6,209563.237842642
63.952,1.9015863447343027e6,1.9913529891939934e6,21167.964849656935,-18083.78514974525,1.1369957642049445e6,181814.91286643266
63.96,2.0087500532800544e6,1.883936881418441e6,19768.08198080709,-18951.785360113,1.1412148253559764e6,153889.35496599047
63.968,2.109812417453192e6,1.7707120975372002e6,18316.58965544315,-19740.41828282935,1.144705934371116e6,125831.16885680125
63.976,2.2044616487567397e6,1.6520226795096092e6,16798.073665913882,-20413.930667908833,1.1474926289949138e6,97634.84247003934
63.984,2.292405349039969e6,1.5282297617421444e6,15234.221386043124,-21045.295406336238,1.1495921285909424e6,69325.10038982096
63.992,2.3733717759108357e6,1.3997096894710038e6,13630.867771350211,-21622.123674333092,1.1509711940495227e6,40919.39359105715
64.0,2.4471106437639515e6,1.2668538069089334e6,11972.610031335653,-22172.730531900514,1.1516306679836744e6,12433.127211173165
64.008,2.5133928439609497e6,1.1300669302907714e6,10270.431919235018,-22649.425637611304,1.1515667315546195e6,-16136.160874611473
64.016,2.5720125725712758e6,989765.7479478414,8550.49716378458,-23028.577464780334,1.1507812148541112e6,-44746.4265415566
64.024,2.622787669545404e6,846378.159266672,6800.660523418302,-23365.934509371662,1.1492632563469615e6,-73384.58072232603
64.032,2.6655592836385695e6,700341.4214911805,5029.289189583113,-23647.01705945203,1.1470477769153332e6,-102030.78551483252
64.04,2.700192831230389e6,552101.3468051767,3250.4917599488863,-23833.027557708832,1.144107251483298e6,-130680.26714721607
64.048,2.7265795140712056e6,402110.47650913487,1451.8709039170585,-23949.08067400337,1.1404576944106168e6,-159307.8548133448
64.056,2.7446351523651243e6,250827.15915804906,-369.4710512445399,-23970.355633140654,1.136085567882199e6,-187909.0232150154
64.064,2.754300786306311e6,98713.72017271651,-2168.8081107189314,-23875.603084382048,1.1309814322336132e6,-216451.89083545934
64.072,2.755543926587419e6,-53764.95994828955,-3966.717185832859,-23684.32007021555,1.1251683016159828e6,-244917.05261888835
64.08,2.748356927455777e6,-206142.33101429994,-5754.125022845423,-23481.893221084883,1.1186292024028217e6,-273292.36374686303
64.088,2.7327579227194577e6,-357952.2445927629,-7517.526010674458,-23184.51906649401,1.111398490040462e6,-301549.05588895164
64.096,2.708791529510796e6,-508730.16989297577,-9250.797052038108,-22828.88794966897,1.1034451890904966e6,-329689.4554376478
64.104,2.6765275480516637e6,-658014.0617662183,-10965.072085838143,-22439.955831076906,1.0947669513150654e6,-357670.0008481876
64.112,2.636061103483251e6,-805346.7766709741,-12639.882704343792,-21968.025446817766,1.0854055951140015e6,-385487.07185203803
64.12,2.587512968780516e6,-950276.6616450999,-14284.635669411562,-21479.518118677726,1.0753478530190869e6,-413113.2561083148
64.128,2.5310278698698827e6,-1.0923592173450028e6,-15889.503902641904,-20898.772950629813,1.0645982051311608e6,-440545.05546343187
64.136,2.466775673946182e6,-1.2311585174187985e6,-17442.43722565354,-20252.13013995215,1.0531656435455445e6,-467743.9048242572
64.144,2.3949492396828867e6,-1.3662488199202705e6,-18934.247650217632,-19488.43799786441,1.0410642970930993e6,-494713.8787639273
64.152,2.315765951389147e6,-1.497215005386576e6,-20372.92750415296,-18707.263685229293,1.028271975486982e6,-521412.4775562364
64.16,2.229464470380819e6,-1.623654485187847e6,-21743.23443173995,-17882.675941531816,1.014833389001866e6,-547828.4560275715
64.168,2.1363057041836013e6,-1.7451789809066546e6,-23064.623132745735,-17025.588398804026,1.0006847746674442e6,-573945.4928736807
64.176,2.0365723363550997e6,-1.8614143894147095e6,-24322.906521955098,-16109.549937997408,985928.1155502604,-599747.0629034278
64.184,1.9305665765636011e6,-1.972003092965561e6,-25493.52507019743,-15128.537575630808,970544.3993360362,-625217.1691763342
64.192,1.8186103060781187e6,-2.076604277750806e6,-26590.78316706582,-14094.319059216086,954517.9396409835,-650321.4522461271
64.2,1.7010432326332543e6,-2.174895396210435e6,-27614.371695651374,-13076.526054575637,937847.0027909297,-675054.8922604888
64.208,1.5782227576960188e6,-2.266572758124739e6,-28562.362802279287,-11965.594537159775,920570.9197891772,-699401.2458977961
64.216,1.4505231617317735e6,-2.351353570882613e6,-29430.175744203,-10825.258357653105,902711.1675793581,-723325.6049624924
64.224,1.3183321553187561e6,-2.4289753778435416e6,-30197.778385040427,-9644.792095304887,884242.6776534973,-746828.3177427176
64.232,1.1820532005457506e6,-2.499197944417918e6,-30865.89170338213,-8367.16175907705,865160.9978275,-769882.5871983322
64.24,1.042101152412169e6,-2.561803052483359e6,-31442.50990167397,-7187.999391181631,845519.576597823,-792468.0686573643
64.248,898902.5280968047,-2.616595973276834e6,-31936.548391283624,-5959.727056006579,825330.3113053002,-814576.1479122882
64.256,752894.3787040317,-2.6634060600747573e6,-32332.027714481676,-4726.139210312422,804589.3551085433,-836171.362187415
64.264,604522.0399710945,-2.7020865609117155e6,-32644.52785533613,-3470.608620748647,783292.5086832312,-857256.1961279076
64.272,454238.8206415155,-2.7325160686493376e6,-32852.46635574006,-2102.81256782119,761459.5785590169,-877814.9787526864
64.28,302503.43776207825,-2.754598200063736e6,-32964.7433364538,-748.8028020095575,739129.2448996005,-897817.2160486003
64.288,149779.2035358381,-2.768261437177406e6,-32968.82733355689,581.7891350152738,716305.1152410557,-917257.4809225473
64.296,-3466.619174720882,-2.773460560644931e6,-32865.26408088396,1971.36443879204,693008.8784564397,-936116.1254920195
64.304,-156765.10266174757,-2.7701762893416067e6,-32674.386513884896,3292.5427685218624,669240.1536346253,-954374.9809651533
64.312,-309647.4021754896,-2.7584152026986494e6,-32372.421458209366,4574.680284640234,645023.8452613301,-972004.9589870356
64.32,-461645.9494482685,-2.7382097077074107e6,-31956.268226684228,5891.094154674851,620355.4725582838,-989023.7145101134
64.328,-612294.9820067264,-2.7096181704944298e6,-31473.807245931457,7132.446809714918,595303.5813875768,-1.0053986317567421e6
64.336,-761133.0303141931,-2.6727243872119985e6,-30871.80520070269,8373.289454621981,569831.1808287855,-1.0211146928878108e6
64.344,-907704.6403064382,-2.6276379125352143e6,-30185.469254792595,9628.28477607541,543989.1028276739,-1.0361633661134496e6
64.352,-1.0515597814769135e6,-2.5744934360258584e6,-29404.3443309904,10898.460645771756,517775.42573246406,-1.0505136174938018e6
64.36,-1.1922570996944862e6,-2.513449891697779e6,-28543.83609855821,12100.80451251384,491195.9059605247,-1.0641826308342442e6
64.368,-1.3293645265328137e6,-2.4446911260543773e6,-27582.49478468875,13219.068826951092,464279.5658879488,-1.0771410285459394e6
64.376,-1.4624619201566766e6,-2.36842431554202e6,-26544.942161330033,14286.597965438958,437032.3498864197,-1.0893928313985004e6
64.384,-1.5911401675579415e6,-2.2848793405568446e6,-25434.520575363713,15314.783314173172,409538.06407211674,-1.1009198244987528e6
64.392,-1.7150033703834577e6,-2.194309406332436e6,-24233.31387407405,16305.175536187526,381739.9528712502,-1.1116982931171882e6
64.4,-1.833671019058384e6,-2.0969881531209259e6,-22969.637759123834,17239.449145661565,353660.64837355417,-1.121735071409824e6
64.408,-1.9467772664797297e6,-1.9932106698674418e6,-21625.280096508668,18185.668270259775,325348.9240482144,-1.1310331374596604e6
64.416,-2.053974758401736e6,-1.8832918234674502e6,-20214.56615525246,19023.407187089066,296800.4531305956,-1.1395440227978055e6
64.424,-2.1549323053200305e6,-1.767565580376002e6,-18755.805936182867,19824.12346109884,268047.6137260896,-1.1472818594808816e6
64.432,-2.249338600351073e6,-1.6463833985186084e6,-17234.272680084327,20530.031085370265,239100.63465612827,-1.1542495897077522e6
64.44,-2.336902111229671e6,-1.5201138025967116e6,-15653.235308983729,21218.59482238108,210009.17465726804,-1.160425180662365e6
64.448,-2.417351747581633e6,-1.3891411933639664e6,-14028.69299100531,21868.204293193605,180767.34436160384,-1.1658225961665688e6
64.456,-2.4904388247750234e6,-1.2538641532374816e6,-12356.006055353811,22407.68949245075,151423.5412651171,-1.1704135413117935e6
64.464,-2.5559368441750733e6,-1.1146947749035985e6,-10640.840931999322,22897.82757272545,121969.35524327931,-1.1742176385095937e6
64.472,-2.6136417001690133e6,-972057.2818053307,-8903.66642736953,23291.711147715134,92443.84898396881,-1.1772102521370137e6
64.48,-2.6633743000283064e6,-826386.739521477,-7121.7671590143755,23635.888004210115,62811.25623520288,-1.17941388899317e6
64.488,-2.704978919402731e6,-678127.3663232861,-5323.207516872646,23943.54978189657,33140.42364227028,-1.1807887697728754e6
64.496,-2.7383245068385317e6,-527731.8741605227,-3507.484267969793,24176.713410455453,3442.349337302241,-1.1813639461660706e6
64.504,-2.7633058498241734e6,-375659.56597114756,-1679.6686014459378,24287.104219114437,-26229.32705938066,-1.181136428939688e6
64.512,-2.7798435283063506e6,-222374.96284741996,154.38702645402972,24341.52006379805,-55894.76654380866,-1.1800998358820826e6
64.52,-2.7878828508127867e6,-68346.57056400283,1985.5115864766915,24336.56969178329,-85517.49110621201,-1.1782462495516222e6
64.528,-2.787396000096006e6,85954.95719997225,3814.1433518774693,24248.077962209838,-115103.2170163845,-1.175580677255193e6
64.536,-2.7783805740380976e6,240057.28438993185,5641.1039859422535,24079.2159477081,-144615.02170395196,-1.1721188258170278e6
64.544,-2.7608613258647565e6,393489.1220905167,7452.084182673937,23872.31888296772,-174011.13520986165,-1.167844188784307e6
64.552,-2.7348875641491255e6,545780.6975761803,9242.38640837246,23586.81974311663,-203290.86929949385,-1.162779735053466e6
64.56,-2.700535605738701e6,696465.5574360543,10998.234836428193,23207.749123365782,-232446.59735788882,-1.1569096515418752e6
64.568,-2.6579072032878813e6,845081.6380051281,12736.478882542799,22784.05719751561,-261443.8631922248,-1.1502559549651402e6
64.576,-2.607129341689434e6,991174.0333571843,14425.944733514612,22251.457405122062,-290260.4644237575,-1.142805205936784e6
64.584,-2.548353533937363e6,1.1342943804807037e6,16084.59540114814,21653.757321399964,-318858.9888978408,-1.1345905332397742e6
64.592,-2.4817569659608095e6,1.274003878666612e6,17707.428699289783,21013.357237336535,-347255.1873716452,-1.1255930728827894e6
64.6,-2.407539558660408e6,1.4098735610474385e6,19262.448490592305,20247.780159691585,-375414.0935733817,-1.1158310483773814e6
64.608,-2.3259252961249286e6,1.5414855635868977e6,20765.893863508336,19507.469010186513,-403318.287125979,-1.10531437840872e6
64.616,-2.2371612466577087e6,1.668436228562083e6,22205.742033810697,18690.369731041195,-430956.7870255008,-1.0940487361637028e6
64.624,-2.1415155054747444e6,1.7903347755695998e6,23585.0313961414,17810.840318213894,-458313.6422764185,-1.0820476885908106e6
64.632,-2.0392781488735522e6,1.9068063698834945e6,24882.304956739536,16861.043774418296,-485328.28372743074,-1.0693111431516479e6
64.64,-1.9307592076956679e6,2.0174923007815343e6,26096.790019827105,15792.62785679315,-512038.04272931925,-1.0558578193883658e6
64.648,-1.816288106890332e6,2.1220516543048047e6,27243.947798962174,14763.903423585583,-538383.2924299857,-1.0417085206996854e6
64.656,-1.6962122881138155e6,2.220161862056283e6,28310.49707922821,13639.272171460874,-564366.0777395845,-1.026869267650087e6
64.664,-1.570897385928064e6,2.311520057465677e6,29298.85776968649,12523.900250079047,-589978.4868896928,-1.0113402726371245e6
64.672,-1.4407240834010616e6,2.3958441874478776e6,30192.477318251127,11332.910224728472,-615185.502854484,-995136.0991807162
64.68,-1.3060891726143965e6,2.472873004031215e6,31004.96023417635,10123.039669167356,-639964.022890409,-978279.6752899181
64.688,-1.1674022698200848e6,2.5423682034684783e6,31726.75327291596,8824.076611475508,-664326.9162081077,-960777.6566430619
64.696,-1.0250867024794498e6,2.6041137296969867e6,32340.616559483595,7483.43301120368,-688273.3950750204,-942653.2879092922
64.704,-879575.5009841948,2.6579175702227773e6,32852.663161017124,6180.62364433065,-711721.8776112582,-923913.2569105986
64.712,-731312.6650765266,2.703611812272628e6,33265.303452796106,4818.709094400488,-734682.6982439959,-904576.1286512191
64.72,-580750.9341249228,2.7410534019220723e6,33572.611084928874,3430.0742136801914,-757169.7974890907,-884649.0309655175
64.728,-428350.02228076785,2.7701242057212056e6,33775.45202481598,2040.0482320617018,-779150.64562237,-864156.2162493119
64.736,-274574.9948674952,2.790732095145907e6,33875.29130384618,630.0918337189211,-800614.437150665,-843119.9311489892
64.744,-119896.52020272148,2.8028103252553316e6,33872.19787342565,-717.7201167953665,-821515.2633377307,-821551.2435819469
